"V1" "regions.vectors" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
"1062" "Thamphil_caecen_MZUSP91196" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1063" "Thamphil_caecen_MZUSP93176" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1064" "Thamphil_caecen_MZUSPML2030" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1065" "Thamphil_caecen_MZUSPML2031" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1066" "Thamphil_caecen_LSU38284" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1067" "Thamphil_caecen_LSU34687" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1068" "Thamphil_caecen_UWBM77213" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1069" "Thamphil_caecen_LSU38384" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1070" "Thamphil_caecen_LSU50102" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1071" "Thamphil_caecen_LSU1684" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1072" "Thamphil_caecen_MZUSPALG085" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1073" "Thamphil_caecen_MZUSPALG086" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1074" "Thamphil_caecen_MZUSPALG080" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1075" "Thamphil_caecen_MZUSPALG020" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1076" "Thamphil_caecen_MPEGCPEII037" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1077" "Thamphil_caecen_MZUSPALG102" "01011110000000000100" 0 0.220683975734349 0 0.306497346751944 0.554740631916173 0.996488294911713 0.650598575671367 0 0.0250935162940194 0 0 0 0 0.014030375585723 0 0 0 0.302458897263771 0 0
"1078" "Thamphil_nigroner_A295" "00100000000111000000" 0 0 0.338315141755381 0 0 0 0 0 0 0 0 0.237415129579675 0.218952790482123 0.0789763358569415 0.0162808800820646 0 0 0 0 0
"1079" "Thamphil_nigroner_OI001" "00100000000111000000" 0 0 0.338315141755381 0 0 0 0 0 0 0 0 0.237415129579675 0.218952790482123 0.0789763358569415 0.0162808800820646 0 0 0 0 0
"1080" "Thamphil_nigroner_MZU93302" "00100000000111000000" 0 0 0.338315141755381 0 0 0 0 0 0 0 0 0.237415129579675 0.218952790482123 0.0789763358569415 0.0162808800820646 0 0 0 0 0
"1081" "Thamphil_nigroner_MZU92841" "00100000000111000000" 0 0 0.338315141755381 0 0 0 0 0 0 0 0 0.237415129579675 0.218952790482123 0.0789763358569415 0.0162808800820646 0 0 0 0 0
"1082" "Thamphil_nigroner_ICN39301" "00100000000111000000" 0 0 0.338315141755381 0 0 0 0 0 0 0 0 0.237415129579675 0.218952790482123 0.0789763358569415 0.0162808800820646 0 0 0 0 0
"1083" "Thamphil_nigroner_LSU20234" "00100000000111000000" 0 0 0.338315141755381 0 0 0 0 0 0 0 0 0.237415129579675 0.218952790482123 0.0789763358569415 0.0162808800820646 0 0 0 0 0
"1084" "Thamphil_cryleu_LSU25431" "00000000000001000000" 0 0 0.00079833667467966 0 0 0 0 0 0 0 0 0 0 0.0801066161025841 0.000116704285560161 0 0 0 0 0
"1085" "Thamphil_melrax_MPEGCN994" "00100000000000000000" 0 0 0.173525811670713 0 0 0 0 0 0 0 0 0.00088542167543672 0.000251196529737514 0 0 0 0 0 0 0
"1086" "Thamphil_nigcep_UAM20238" "00000000000000100001" 0 0 0 0 0 0 0 0 0 0 0 0 0.00288102918541969 0 0.151190258818888 0 0 0 0 0.458485101106884
"1087" "Thamphil_praec_ANSP3190" "00000000000001000000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00352487920227783 0 0 0 0 0 0
"1088" "Thamphil_rufcap_MZUSP85427" "01011110100001000000" 0 0.146976528316447 0 0.302037679769071 0.125730915735137 0.594019435333474 0.412594616619802 0 0.0381131864549936 0 0 0 0 0.00956823461955082 0 0 0 0 0 0
"1089" "Thamphil_tortus_LSU13900" "00001110000100000100" 0 0 0 0 0.526053401139766 0.241248775344655 0.762432273538242 0 0 0 0 0.265017581027143 0 0 0 0 0 0.710718901653213 0 0
"1090" "Thamphil_rufcap_LSU38230" "01011110100001000000" 0 0.146976528316447 0 0.302037679769071 0.125730915735137 0.594019435333474 0.412594616619802 0 0.0381131864549936 0 0 0 0 0.00956823461955082 0 0 0 0 0 0
"1091" "Thamphil_rufcap_LSU58333" "01011110100001000000" 0 0.146976528316447 0 0.302037679769071 0.125730915735137 0.594019435333474 0.412594616619802 0 0.0381131864549936 0 0 0 0 0.00956823461955082 0 0 0 0 0 0
"1092" "Thamphil_rufcap_LSU32657" "01011110100001000000" 0 0.146976528316447 0 0.302037679769071 0.125730915735137 0.594019435333474 0.412594616619802 0 0.0381131864549936 0 0 0 0 0.00956823461955082 0 0 0 0 0 0
"1093" "Thamphil_dolia_L48534" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1094" "Thamphil_dolia_LSU46645" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1095" "Thamphil_dolia_LSU46527" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1096" "Thamphil_dolia_USNM471360" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1097" "Thamphil_dolia_LSU82201" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1098" "Thamphil_dolia_LSU81964" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1099" "Thamphil_dolia_ANSP168260" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1100" "Thamphil_dolia_LSU69823" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1101" "Thamphil_dolia_ICNDCA121" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1102" "Thamphil_dolia_MCP3129" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1103" "Thamphil_dolia_LSU38980" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1104" "Thamphil_dolia_LSU14854" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1105" "Thamphil_dolia_LSU46193" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1106" "Thamphil_dolia_MZU90071" "00111110000111100110" 0.0201032442991997 0.000954384820071923 0.994798480301165 0.284979966494971 0.77811296313785 0.443001747511525 0.504526002495861 0 0 0 0 0.427363962248129 0.970238553132445 0.725217630895208 0.307461079229461 0.109426536995747 0 0.925750961479286 0.851436192375351 0.207425060429692
"1107" "Thamphil_multus_IAvH2359" "00000000000000100001" 0 0 0 0 0 0 0 0 0 0 0 0 9.11080811232034e-05 0 0.235836897362796 0 0 0 0 0.029551311595428
"1108" "Thamphil_paltus_H8245" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1109" "Thamphil_paltus_MPEG55411" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1110" "Thamphil_paltus_MZUSP93408" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1111" "Thamphil_paltus_MZU90917" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1112" "Thamphil_paltus_MZUSP86016" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1113" "Thamphil_paltus_MZUSP90916" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1114" "Thamphil_paltus_LSU58400" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1115" "Thamphil_tentus_B1686" "00010000000011100000" 0 0 0 0.0434631673699597 0 0 0 0 0 0 0 0 0.00490776846184493 0.00969837399609114 0.126699352737906 0 0 0 0 0
"1116" "Thamphil_paltus_KU17412" "00011110100101000100" 0 0 0 0.407740636524288 0.151475360355983 0.0359512251968608 0.599602842848658 0 0.0401831806754573 0 0 0.592428756609333 0 0.0556639875248674 0 0 0 0.0497884264961815 0 0
"1117" "Thamphil_tentus_LSU44648" "00010000000011100000" 0 0 0 0.0434631673699597 0 0 0 0 0 0 0 0 0.00490776846184493 0.00969837399609114 0.126699352737906 0 0 0 0 0
"1118" "Thamphil_zarum_LSU191" "00000001000000100000" 0 0 0 2.54064198570009e-05 0 0 0 0.0328621935191943 0 0 0 0 0 0 0.0352623721794243 0 0 0 0 0
"1119" "Thamphil_zarum_LSU67251" "00000001000000100000" 0 0 0 2.54064198570009e-05 0 0 0 0.0328621935191943 0 0 0 0 0 0 0.0352623721794243 0 0 0 0 0
"1120" "Sakeides_critus_CPJB132" "00001010000000000100" 0 0 0 0 0.0666917635108213 0 0.359240655968347 0 0 0 0 0.000546547319627719 0 0 0 0 0 0.965598300719526 0 0
"1121" "Dysith_strcep_L72090" "00000000000000000010" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.117115278808027 0
"1122" "Dysith_puncep_LSU11957" "00000000000000100011" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0432033141614125 0 0 0 0.0154061057456009 0.308209229528449
"1123" "Dysith_leuctus_LSU6111" "00000000000011100000" 0 0 3.67343969527556e-05 0 0 0 0 0 0 0 0 0 0.0115424008001364 0.000405287819546912 0.0889757221020718 0 0 0 0 0
"1124" "Dysith_leuctus_ICN39204" "00000000000011100000" 0 0 3.67343969527556e-05 0 0 0 0 0 0 0 0 0 0.0115424008001364 0.000405287819546912 0.0889757221020718 0 0 0 0 0
"1125" "Dysith_leuctus_COP07N0158" "00000000000011100000" 0 0 3.67343969527556e-05 0 0 0 0 0 0 0 0 0 0.0115424008001364 0.000405287819546912 0.0889757221020718 0 0 0 0 0
"1126" "Dysith_leuctus_YPM139344" "00000000000011100000" 0 0 3.67343969527556e-05 0 0 0 0 0 0 0 0 0 0.0115424008001364 0.000405287819546912 0.0889757221020718 0 0 0 0 0
"1127" "Dysith_mental_MZU94637" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1128" "Dysith_mental_MZU87834" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1129" "Dysith_mental_MZUSP93175" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1130" "Dysith_mental_MZUSP79196" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1131" "Dysith_mental_MZUSP79194" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1132" "Dysith_mental_MZUSP91760" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1133" "Dysith_mental_MZUSP79195" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1134" "Dysith_mental_MZUSP91759" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1135" "Dysith_mental_LSU2003" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1136" "Dysith_mental_LSU22639" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1137" "Dysith_mental_ANSP19107" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1138" "Dysith_mental_L33085" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1139" "Dysith_mental_LSU26463" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1140" "Dysith_mental_IAvHBT4874" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1141" "Dysith_mental_IAvHBT4241" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1142" "Dysith_mental_LSU48490" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1143" "Dysith_mental_LSU69289" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1144" "Dysith_mental_LSU69439" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1145" "Dysith_mental_LSU66338" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1146" "Dysith_mental_MZUSP86384" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1147" "Dysith_mental_MZUSPALG046" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1148" "Dysith_mental_MZUSP85741" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1149" "Dysith_mental_MZUSPALG087" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1150" "Dysith_mental_MZUSP85740" "00111110000111100111" 0.0201030422853943 0.00485504132000838 0.129456504706736 0.383410956217479 0.324898032169813 0.959003510880199 0.757476975407408 0.0164605398932474 0.0115063808971773 0 0 0.132784050170416 0.105015210861995 0.0433141701430058 0.832614983148598 0 0 0.331556412460262 0.15866524249009 0.344877600300086
"1151" "Dysith_occlis_LSU44189" "00010000000001100001" 0 0 0 0.00315854297357987 0 0 0 0 0 0 0 0 0 0.000497979418326676 0.0346298177283785 0 0 0 0 0.000780453405726951
"1152" "Dysith_occlis_H4028" "00010000000001100001" 0 0 0 0.00315854297357987 0 0 0 0 0 0 0 0 0 0.000497979418326676 0.0346298177283785 0 0 0 0 0.000780453405726951
"1153" "Dysith_occlis_LSU33931" "00010000000001100001" 0 0 0 0.00315854297357987 0 0 0 0 0 0 0 0 0 0.000497979418326676 0.0346298177283785 0 0 0 0 0.000780453405726951
"1154" "Dysith_stirax_CPRB145" "00000110000000000000" 0 0 0 0 0.000708131979996773 0.282672904286593 0.476617832112626 0 0 0 0 0 0 0 0 0 0 0 0 0
"1155" "Dysith_xanth_MZUSP78346" "00000110000000000000" 0 0 0 0 1.70692703028367e-05 0.0550507278271796 0.00583984621556186 0 0 0 0 0 0 0 0 0 0 0 0 0
"1156" "Dysith_plueus_MZUSPBA192" "00000010000000000000" 0 0 0 0 0 9.13672361072257e-05 0.168091817459043 0 0 0 0 0 0 0 0 0 0 0 0 0
"1157" "Herpsi_peclis_MCP3152" "00001010000100000100" 0 0 0 0 0.00134928459113492 0 0.164471009790944 0 0 0 0 0.0272689554958334 0 0 0 0 0 0.240848258056945 0 0
"1158" "Herpsi_axill_LSU58398" "00010000000001100001" 0 0 0 0.0835587624490888 0 0 0 0 0 0 0 0 0 0.0133344627053829 0.081167903416791 0 0 0 0 0.00886861924499409
"1159" "Herpsi_axill_ANSP158009" "00010000000001100001" 0 0 0 0.0835587624490888 0 0 0 0 0 0 0 0 0 0.0133344627053829 0.081167903416791 0 0 0 0 0.00886861924499409
"1160" "Herpsi_axill_LSU33661" "00010000000001100001" 0 0 0 0.0835587624490888 0 0 0 0 0 0 0 0 0 0.0133344627053829 0.081167903416791 0 0 0 0 0.00886861924499409
"1161" "Herpsi_lonstr_LSU13879" "00001100000100000000" 0 0 0 0.00223590514439449 0.389733374985004 0.286699695311743 0 0 0 0 0 0.0739783020425284 0 0.00718929175531667 0 0 0 0 0 0
"1162" "Herpsi_stirus_USNM9171" "00100000000010000000" 0 0 0.305020280741352 0 0 0 0 0 0 0 0 2.68298583461928e-05 0.0393350580334836 0 0 0 0 0 0 0
"1163" "Herpsi_dugan_LSU7800" "00000000000001100000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856391483105096 0.0344645316003528 0 0 0 0 0
"1164" "Herpsi_gentr_LSU43002" "00000000000001000000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378927093008143 0 0 0 0 0 0
"1165" "Herpsi_dorsi_LSU20225" "00100000000011000000" 0 0 0.396745344524152 0 0 0 0 0 0 0 0 0.00135077066499677 0.028537045388497 0.0765745391165373 0 0 0 0 0 0
"1166" "Herpsi_stilus_LSU25544" "00100000000010000000" 0 0 0.29559222644303 0 0 0 0 0 0 0 0 0 0.0161780722104922 0 0 0 0 0 0 0
"1167" "Herpsi_piltus_CPTHA149" "00000010000000000000" 0 0 0 0 0 0 0.00395884176906909 0 0 0 0 0 0 0 0 0 0 0 0 0
"1168" "Herpsi_atrpil_MZU91756" "00001110000100000100" 0 0.00011403205631851 0 0.0896381694850442 0.587627454750911 0.384629172353025 0.359562860421784 0 0.0013668398767071 0 0 0.0544793697353259 0 0.00182015718677518 0 0 0 0.975527001153155 0 0
"1169" "Herpsi_atrpil_LSUMZ84383" "00001110000100000100" 0 0.00011403205631851 0 0.0896381694850442 0.587627454750911 0.384629172353025 0.359562860421784 0 0.0013668398767071 0 0 0.0544793697353259 0 0.00182015718677518 0 0 0 0.975527001153155 0 0
