"","species","dr.statistic","tb.statistic","nh.statistic","div","elev.mid","elev.max","elev.range","lat.mid","lat.max","lat.range","temp","temp.stability","temp.seasonality","min.temp.cold.q","precip","precip.stability","precip.seasonality","min.precip.dry.q"
"Asthen_berle_AMNH348840","Asthen_berle_AMNH348840",-1.2143319165539,0.312270289349209,18.5347031220544,112,3000,3700,1400,15.3327026364998,15.0718994139999,0.5216064449999,112.9568291,67.5052162,1523.864132,32.70318396,1093.145406,146.1693295,65.85187343,45.02052293
"Asthen_dorb_L103873","Asthen_dorb_L103873",-1.2143319165539,0.312270289349209,18.5347031220544,212,3300,4800,3000,12.1649169924999,8.5866088869999,7.1566162110001,79.37827152,54.47841132,2372.537241,-22.15853886,590.4425977,69.71786054,94.99301087,14.05069087
"Asthen_baer_ARTC383","Asthen_baer_ARTC383",-1.6807464074798,0.819993465059701,19.3150749003296,151,650,1300,1300,29.0869140625,19.08770752,19.998413085,183.0701099,25.02818272,4837.759104,64.12004917,811.6799013,130.5779325,51.36262807,77.32185213
"Hellma_gular_L32238","Hellma_gular_L32238",-2.26599189750457,2.18721082891664,20.7682282903626,420,3000,3700,1400,2.7484436040001,10.6348876960001,15.772888184,114.9906838,68.60305719,352.2888007,66.05573754,1479.120086,294.9097541,34.30165479,202.2671837
"Phace_dorsa_L49701","Phace_dorsa_L49701",-0.999255286467672,0.673629952533519,17.6018943820151,64,2300,2800,1000,8.07894897399993,6.78350829999988,2.5908813480001,153.2420895,65.87066092,364.7310594,89.29799147,835.4850464,100.5109693,64.25184317,38.51452337
"Phace_macpec_L84423","Phace_macpec_L84423",-0.999255286467672,0.673629952533519,17.6018943820151,181,2050,3100,2100,23.9322204589999,17.628112793,12.6082153319998,145.8247333,25.13343135,3354.903927,30.56803514,770.2792417,74.40671491,91.78395842,17.42179817
"Phace_strcol_CU50657","Phace_strcol_CU50657",-1.24449242782988,0.980870627155804,18.2819183116679,212,350,700,700,30.9613647454999,25.097106933,11.7285156249999,182.1263804,27.25499921,4490.670559,72.88983054,1147.258897,117.5056567,31.24827197,175.0875645
"Phace_ruber_L26004","Phace_ruber_L26004",-1.45291695044056,1.11626489390412,18.9916974621983,351,850,1400,1100,20.0385437009999,8.90979003899997,22.2575073239999,240.9359677,37.73395508,1495.139138,166.1067108,1374.489616,107.4295668,73.60032337,41.35376272
"Phace_erythal_MZU94910","Phace_erythal_MZU94910",-1.19738010913361,0.11791813764081,18.9040485531074,251,400,800,800,18.9708862304999,14.0311889649999,9.8793945310001,231.0649644,35.56333972,1769.933759,167.0504574,1194.104759,81.23233473,60.38816187,102.5921084
"Phace_fergul_SP94909","Phace_fergul_SP94909",-1.19738010913361,0.11791813764081,18.9040485531074,258,400,800,800,22.3440315324999,19.2967666779998,6.0945297090001,200.5860957,35.25901712,3035.338237,112.3604282,1523.390631,126.6811734,33.80322042,230.3849976
"Phace_rufons_L32845","Phace_rufons_L32845",-1.39248729231133,0.993479524850642,18.9621490758347,469,1000,2000,2000,6.06807517999991,10.9423217770001,34.020793914,242.5205709,36.22735499,1617.816665,173.5210835,1212.496,107.0302345,68.5795244,62.34268898
"Phace_sibtri_L19109","Phace_sibtri_L19109",-1.39248729231133,0.993479524850642,18.9621490758347,171,1000,2000,2000,26.5404052729999,18.8872070309999,15.3063964839999,207.6170124,24.44336107,4293.072146,93.15210193,950.3273301,75.79724352,57.90783297,72.47903166
"Phace_strcep_L61429","Phace_strcep_L61429",-1.6769249903577,1.12035665701535,19.7365078413506,183,3900,5000,2200,20.712463379,13.242614746,14.939697266,71.8286612,59.48490519,2376.92673,-34.69780585,627.4992517,72.73695629,96.17957938,12.00303094
"Coryph_ala_L18894","Coryph_ala_L18894",-2.20508319357746,2.04354114018595,20.7139147917515,159,250,500,500,28.7974548339999,18.1804809569999,21.233947754,200.5665509,25.08069272,4603.306366,82.78234451,841.7580619,92.77800889,55.49191719,65.78326512
"Anumbi_annum_A12088","Anumbi_annum_A12088",-2.20508319357746,2.04354114018595,20.7139147917515,275,500,1000,1000,27.2922668454999,11.3248291019999,31.934875487,192.4497728,29.54597017,4075.605022,85.05718825,1122.084362,121.9517031,43.67336179,131.4208188
"Lepta_andola_L61381","Lepta_andola_L61381",-0.8411565008167,-0.0016774060592565,17.8510715800123,408,3750,4500,1500,3.0916290584999,11.1614990230001,28.506256163,72.15668052,76.03157116,927.3655644,3.880673158,1048.908058,168.9801959,66.35543655,79.25027582
"Lepta_aegit_L7605","Lepta_aegit_L7605",-0.8411565008167,-0.0016774060592565,17.8510715800123,153,2250,4500,4500,34.4035339359999,15.2504882819998,38.3060913080002,112.2794075,44.03559619,4558.334847,1.215258131,396.2451092,101.8283663,59.75844874,39.3068213
"Lepta_fulcep_F334444","Lepta_fulcep_F334444",-1.29192071633807,1.02251567380791,18.6171055609219,238,2450,3900,2900,24.6319885249999,16.4942016599999,16.2755737299999,115.856542,34.37360028,3410.840107,-3.141970538,541.2055946,63.1282561,95.98703169,14.38996436
"Lepta_pilata_L3584","Lepta_pilata_L3584",-1.18805081353688,0.723675900628598,18.5844609700128,142,3150,4300,2300,11.071929932,7.03057861399998,8.08270263599992,84.73350846,74.97744423,657.4735997,19.62244793,771.1707768,130.7955078,79.27578194,34.37479867
"Lepta_striata_L103880","Lepta_striata_L103880",-1.18805081353688,0.723675900628598,18.5844609700128,85,2550,4200,3300,14.2345886234999,8.44049072299981,11.5881958010001,95.46188601,49.02920373,1098.936708,19.17750254,357.4894226,50.70604889,114.5141966,6.886827842
"Lepta_setar_GCMN09","Lepta_setar_GCMN09",-1.06615454367932,0.614574641658502,18.5256958791038,218,1325,1900,1150,25.8678894039998,21.8923950189998,7.9509887700001,174.1297679,37.25069403,2922.770638,85.00110222,1713.051352,151.523155,26.64185688,278.5729968
"Lepta_strola_DZMCN2810","Lepta_strola_DZMCN2810",-1.06615454367932,0.614574641658502,18.5256958791038,175,800,1100,600,26.7388610844999,23.8536987309998,5.7703247070001,177.9117238,34.3911365,3134.794696,86.03615812,1740.628908,146.7531311,18.73768037,317.3370711
"Lepta_plasis_SB13608","Lepta_plasis_SB13608",-1.37612031230363,0.768568843016009,19.3198304447754,160,500,1000,1000,30.5555725094999,22.0250244139999,17.0610961910001,178.4726634,27.06225661,4964.395013,58.56732821,794.764903,126.6386425,46.04257956,84.21790879
"Lepta_xenot_F391868","Lepta_xenot_F391868",-2.02973554492295,1.71809960819601,21.0340604933482,167,4150,4500,700,13.2854003904999,12.8366088859999,0.897583009,54.51018877,93.67685544,1089.153776,-13.59966094,1210.55016,86.93798995,73.44180802,55.86423351
"Sylvio_desmur_L56828","Sylvio_desmur_L56828",-1.95647728627982,1.50374489705992,20.9774593486114,45,600,1200,1200,42.5557556154999,32.218200684,20.6751098629999,75.84936983,70.79827558,3410.570655,1.302970188,1658.929859,334.9730072,38.92771866,260.396999
"Lepta_yanac_F391876","Lepta_yanac_F391876",-1.95647728627982,1.50374489705992,20.9774593486114,317,3750,4600,1700,12.1513977049999,8.5905151369999,7.121765136,85.40352403,55.92625131,2376.253465,-24.16877628,656.8563823,66.59161281,93.27799438,17.52819931
"Aphras_masfue_AMNH156338","Aphras_masfue_AMNH156338",-2.35329480703166,2.16121978090839,22.5930669607495,0,75,150,150,33.7243041994999,33.7066040039999,0.0354003910000031,NA,NA,NA,NA,NA,NA,NA,NA
"Aphras_spicau_A12110","Aphras_spicau_A12110",-2.35329480703166,2.16121978090839,22.5930669607495,48,875,1750,1750,43.1123352049999,30.3021850589999,25.620300292,71.4071386,68.69020426,3356.777817,-2.086116398,1424.639207,292.0156837,40.22096933,217.1881189
"Cincl_ouseti_ARTC417","Cincl_ouseti_ARTC417",-0.131710545282366,-0.306280624937067,16.1637539281953,55,2100,4200,4200,39.1580505369999,22.3936157229999,33.528869628,79.29241162,57.55097402,3627.952739,-6.990975596,1081.503946,218.7746201,61.69283317,157.0164058
"Cincl_olrogi_ARTC355","Cincl_olrogi_ARTC355",-0.131710545282366,-0.306280624937067,16.1637539281953,74,2200,2800,1200,31.9542846679999,30.713989258,2.4805908199998,91.09562233,37.05830889,4910.443473,-32.40519985,923.52828,62.73208254,76.21566875,33.568688
"Cincl_ataca_L17163","Cincl_ataca_L17163",-0.435267334285535,0.0720843545915615,16.8065695085368,215,3600,5000,2800,22.2460632324998,10.5010986329999,23.4899291989999,55.56445139,52.17342381,2636.22108,-51.8333458,388.1995119,50.83039509,106.1912154,9.396167105
"Cincl_albtri_L22572","Cincl_albtri_L22572",-0.701118461076524,0.219629383854352,17.4905618349949,439,3750,5000,2500,17.6863044534999,5.81140136699986,23.749806173,65.88008703,61.56795111,1961.037936,-30.57882216,633.687524,88.69680166,97.16297415,22.61549063
"Cincl_albven_LSUMZ32706","Cincl_albven_LSUMZ32706",-1.02474955829955,0.673268400364207,18.2289685093129,329,3850,4500,1300,2.57690429700014,11.1953125000002,17.2368164060001,73.67256038,73.70707921,331.5289832,22.41963884,1125.935701,240.1004405,41.33416998,117.7021384
"Cincl_comec_ARTC356","Cincl_comec_ARTC356",-1.28430595519103,0.88216253382647,19.0036510573754,80,2450,3300,1700,31.5935058589999,29.9826049799998,3.2218017580001,91.22726296,37.35949436,4908.288344,-32.19499696,913.6150394,55.69358314,76.48666347,32.86011377
"Cincl_antcus_WYT17","Cincl_antcus_WYT17",-1.11643160608449,0.262112694364848,18.9504869621373,16,50,100,100,53.4670410154999,51.0115966799999,4.910888671,64.18938647,66.81945044,2416.619738,19.1418895,656.608873,199.7113756,19.02986118,118.2572927
"Cincl_fuscus_ARTC418","Cincl_fuscus_ARTC418",-1.11643160608449,0.262112694364848,18.9504869621373,86,2500,5000,5000,41.7134762384999,27.5044671259998,28.4180182250001,92.86180785,55.82633499,4896.879404,-11.92571355,404.8534979,128.5083528,38.13574532,53.61609023
"Cincl_nigrofum_ARTC413","Cincl_nigrofum_ARTC413",-0.320725851177094,-1.52155524845857,16.9312918877035,37,75,150,150,29.313995361,18.765808105,21.096374512,155.8619014,17.56705904,3316.604553,74.71980842,757.6158714,92.59415187,98.65081072,40.82288775
"Cincl_tacski_L58461","Cincl_tacski_L58461",-0.320725851177094,-1.52155524845857,16.9312918877035,24,75,150,150,11.5639343264999,8.87707519599996,5.37371826099994,228.6621166,8.298739545,1228.851397,185.5998989,34.94157693,6.00832152,116.7724209,0.589952596
"Cincl_patgon_L56831","Cincl_patgon_L56831",-0.931330439954732,-0.0312306389821055,17.6579405784732,60,1250,2500,2500,42.8359985349999,29.7495117189999,26.172973632,71.63771174,65.05896657,3679.664116,-8.537151065,1180.824056,247.7190184,43.17172052,174.9785099
"Cincl_paltus_L103923","Cincl_paltus_L103923",-1.41257470480202,1.2805693345916,18.4165173320402,173,4700,5000,600,12.2391967774999,10.8784179689998,2.7215576170002,35.50084359,87.52652335,834.4685936,-31.50512371,689.0386433,90.99694109,85.1439898,17.69996377
"Cincl_pabsti_GCMN1","Cincl_pabsti_GCMN1",-1.52916922204437,1.37037443387886,19.1221282526135,192,1225,1700,950,24.4143371579999,19.1099853509999,10.6087036139999,156.012944,36.49185964,3202.505405,65.61607021,1670.096621,155.9194188,21.0807453,294.722092
"Cincl_arico_F391866","Cincl_arico_F391866",-1.36937019851521,0.945417207666377,19.0572264668992,231,4050,4600,1100,14.0291724214999,11.8584557679999,4.3414333069999,61.10200751,81.13051108,1332.932143,-18.92065599,997.2951635,148.5569067,81.10617266,37.96605969
"Cincl_excior_L5935","Cincl_excior_L5935",-1.36937019851521,0.945417207666377,19.0572264668992,213,4200,5200,2000,1.20782470750012,5.6162719730001,8.81689453099995,76.25273519,77.30991007,340.3835748,25.43929814,1258.839439,265.7661806,33.47025833,184.2845589
"Upucer_albgul_L103914","Upucer_albgul_L103914",-1.16669336512478,0.648104311501908,18.9440110599264,41,3250,3800,1100,13.2993951509999,12.0783797309998,2.4420308400001,89.00581218,39.73958556,1368.151837,2.317065097,177.9024093,35.59955041,134.0933124,1.551927526
"Upucer_dumet_A10396","Upucer_dumet_A10396",-1.16669336512478,0.648104311501908,18.9440110599264,152,2000,4000,4000,34.5032043454999,16.1895141599998,36.6273803710001,110.2659087,44.51506856,4816.058845,-6.099777894,335.0993286,95.89382521,56.66240959,31.83462168
"Upucer_satior_ARTC368","Upucer_satior_ARTC368",-1.50647442395211,0.998003428954214,19.7956159629228,51,2000,4000,4000,40.2874145509999,36.7457275389999,7.083374024,89.51535967,39.61631335,4276.936145,-3.318194496,1212.143014,228.6062116,64.42290861,97.44332031
"Upucer_valtri_L17160","Upucer_valtri_L17160",-1.84193583425328,1.43683846243238,20.694708382024,225,3750,5000,2500,21.0193786614999,8.12487792899987,25.789001465,62.3885641,58.74246476,2193.107739,-38.96741823,503.708826,63.63664347,104.6677623,10.95302001
"Geocer_serra_L49662","Geocer_serra_L49662",-2.29323115611256,2.10802599676263,22.4752219132425,171,3525,4300,1550,9.78335571299993,6.05822753899992,7.45025634800008,85.09804187,79.90658032,569.039402,21.82937512,889.6154302,138.3583859,65.18785697,48.37937374
"Furnar_tordus_L7335","Furnar_tordus_L7335",-1.22779615591057,0.446568662986581,19.6175481867824,273,225,300,150,4.56195068349982,0.827697753999814,7.46850585900001,248.191193,25.47880359,468.0231288,211.1669867,2498.182793,133.3611305,26.70611482,391.0787392
"Furnar_leupus_LSU48599","Furnar_leupus_LSU48599",-1.22779615591057,0.446568662986581,19.6175481867824,540,750,1500,1500,4.69775390600009,12.4633178710001,15.53112793,252.9910482,34.46980948,960.4910386,199.4403023,1641.560458,129.3946174,62.84927555,122.3649478
"Furnar_fig_F392829","Furnar_fig_F392829",-1.66097780958469,1.15610510955075,20.5677907229288,445,100,150,100,2.01770019599994,1.13018798899998,1.77502441399991,266.9072096,45.13242137,846.7272605,224.1946515,1453.838079,131.7241147,77.34288016,77.70378705
"Furnar_minor_L7265","Furnar_minor_L7265",-1.26409310568545,0.736262224032795,19.6165259867824,361,175,300,250,3.94943237299989,0.0156860349998169,7.86749267600015,251.8265573,30.45617148,433.845221,218.4575885,2661.801215,150.9532775,28.06928422,402.8234921
"Furnar_rufus_A10431","Furnar_rufus_A10431",-1.26409310568545,0.736262224032795,19.6165259867824,434,1750,3500,3500,18.3008422849999,8.77899169899996,19.0437011719999,214.9359965,32.08177315,2905.190535,123.5670641,1204.476034,108.3168851,56.46883611,94.62127801
"Furnar_critus_L25999","Furnar_critus_L25999",-1.60776570789171,0.967710958205506,20.5390738808236,142,500,1000,1000,21.4260559084999,20.5474243169999,1.757263183,213.8973794,22.88214412,4294.737435,97.30153809,850.5483248,64.43532361,67.71803737,41.38978203
"Phleoc_melops_A12102","Phleoc_melops_A12102",-2.13853537055546,1.98447460296155,21.0305527229288,282,2150,4300,4300,28.2376157974998,5.47536892399984,45.524493747,136.4165703,38.12761764,4465.84402,27.41634545,721.2781109,131.2377906,51.62910775,84.13545105
"Limnorn_curvi_L52024","Limnorn_curvi_L52024",-2.13853537055546,1.98447460296155,21.0305527229288,111,50,100,100,31.7619934079999,29.330383301,4.8632202139998,173.3261731,29.08634373,4490.136569,70.68600972,1096.505071,139.0504279,22.524881,190.2274291
"Lochmi_nemat_A12074","Lochmi_nemat_A12074",-2.27199932369932,2.16960109337977,21.7947376519804,634,1400,2800,2800,8.38571166999984,10.6174926760002,38.0064086920001,211.4958108,37.09788449,2374.8204,128.5673409,1567.602371,139.0500952,46.91061665,168.6479857
"Pseulap_lawre_L7801","Pseulap_lawre_L7801",-1.93346029398593,0.928225231575608,22.0517275367228,237,1350,2000,1300,3.35138003750012,10.3955078130002,14.0882555510001,146.6473319,48.03349904,344.6782509,118.2114414,3249.108378,475.249714,40.0066514,346.2848244
"Pseulap_boiss_H1652","Pseulap_boiss_H1652",-1.93346029398593,0.928225231575608,22.0517275367228,574,2475,3500,2050,2.80770874000009,10.7047119140001,15.794006348,138.827955,61.35598975,557.0487142,86.16532455,1542.458457,288.4216912,45.10480149,173.3821145
"Premnis_gutger_L44372","Premnis_gutger_L44372",-2.42451662573202,2.33505131507687,23.2718345702679,553,2100,2900,1600,0.937022823000177,10.8472900390002,19.8205344320001,158.497095,59.17922536,532.3291182,109.0031037,2022.230905,380.3422382,37.88906248,255.0962028
"Tarph_cerdes_L18872","Tarph_cerdes_L18872",-1.99927791965021,0.917849516338148,22.7827039452679,162,900,1800,1800,28.255157471,18.363220215,19.783874512,198.1804798,24.25358512,4602.699002,77.25333217,742.4818507,84.12086921,65.48157916,44.10144715
"Tarph_harte_L6574","Tarph_harte_L6574",-1.99927791965021,0.917849516338148,22.7827039452679,257,2215,3000,1570,18.5163612659999,15.6966999739998,5.6393225840001,153.021833,46.56923076,2068.647815,64.65067794,747.6463137,96.50634647,82.84109572,27.08661114
"Automo_leumus_SP90964","Automo_leumus_SP90964",-0.536713681808167,-0.275657327028292,17.3075941256766,287,700,1400,1400,21.8682419144999,11.4878352779999,20.760813273,215.7415039,36.79982991,2396.67994,132.2109765,1513.643789,103.3689845,47.42818646,164.8361675
"Automo_lammi_F399211","Automo_lammi_F399211",-0.536713681808167,-0.275657327028292,17.3075941256766,134,75,150,150,9.02588526849988,6.53707360499988,4.97762332700002,248.8860092,46.74622069,1134.32001,202.3550243,1221.273846,64.29779098,59.07327327,88.1022644
"Automo_parsis_L35334","Automo_parsis_L35334",-0.978957708124372,0.469076950011131,18.095618941185,306,550,1100,1100,0.793711401499905,0.643106983000109,2.87363676900003,252.2523242,36.80727663,660.1608513,210.8222999,2093.315522,144.036332,68.87027942,64.94453518
"Automo_inftus_K436","Automo_inftus_K436",-1.31502472886575,0.861505452862114,18.9204739882443,423,550,1100,1100,2.52270507850014,8.27471923900009,11.5040283209999,249.7041319,31.91634736,555.477475,213.3081804,2514.431472,211.8539605,41.43749371,299.534749
"Automo_subtus_L82026","Automo_subtus_L82026",-1.45550673074204,1.25000058519681,18.9766551882443,503,707.5,1400,1385,0.331650299499898,15.4474782090001,31.558257017,246.2307399,30.26406818,478.0114782,208.1526619,2643.33659,248.625087,39.87421185,316.0492692
"Automo_ochlae_L28036","Automo_ochlae_L28036",-1.45550673074204,1.25000058519681,18.9766551882443,555,825,1650,1650,8.62850952150015,18.8837280280002,20.5104370130001,248.2469429,32.08591015,634.8114399,207.7417882,2439.188938,245.0841084,47.89974211,242.7524228
"Automo_ruflea_L1157","Automo_ruflea_L1157",-1.52513983812857,1.10257940922922,19.7404421455203,476,525,1050,1050,3.29609509050013,8.82271996700018,11.0532497530001,250.7108725,32.93547676,633.9734389,211.6152486,2344.80483,206.9652896,49.13368211,229.263103
"Automo_melzus_L8972","Automo_melzus_L8972",-1.52513983812857,1.10257940922922,19.7404421455203,412,400,800,800,3.00375366199987,1.00549316400014,8.01849365200002,247.0979306,27.12547664,579.3786253,199.5414035,2442.853529,214.1578982,47.84232008,244.4379568
